Actual_Rainfall,Predicted_Rainfall
1120.1999999999996,856.2773
371.9,932.8171
968.9,851.54755
622.8,851.64716
992.2,812.416
1000.7999999999995,839.0203
902.2,881.33203
1064.1,905.0602
943.9,943.56836
917.1,959.15466
934.2,956.0907
644.6000000000001,952.8544
650.4,904.0283
788.4000000000002,842.0812
930.8000000000004,820.43066
705.9,836.08356
1035.5000000000002,819.14026
897.7,858.39154
784.6999999999997,878.94745
1218.6,870.4853
676.9000000000002,936.9453
730.4,910.17896
721.1,874.32056
783.9,839.6888
516.3,822.31586
1088.2,762.43787
850.4000000000001,810.8957
770.4000000000003,834.06
966.0000000000001,832.5394
896.8000000000003,861.3521
809.0000000000002,875.55475
1028.1,874.0901
906.6,906.5996
834.1000000000001,920.633
728.8000000000003,912.04
875.3000000000004,881.9545
761.6000000000001,871.2108
879.1999999999996,852.29816
1060.9,856.2632
1064.4999999999998,898.21204
1005.2000000000002,945.8462
1165.4000000000003,975.237
768.3,1021.37665
1129.6,990.409
1198.1,1011.98145
798.2,1059.0391
929.6999999999999,1026.0648
1002.0,1003.3549
673.6,999.98895
756.0999999999997,939.3205
1157.0999999999997,889.57806
693.1,928.9265
878.0999999999998,897.3658
863.9000000000001,890.41547
1002.9,883.6837
585.1,905.3722
806.0000000000002,857.3423
668.9000000000002,835.56433
989.4,800.15814
653.0000000000001,831.3019
994.4,811.09467
1244.0000000000002,838.8899
558.0,930.8015
984.6,889.725
739.5000000000001,898.4415
969.0000000000001,873.0161
1191.7,890.70734
781.2,956.1252
957.2,947.6152
715.3000000000003,948.06665
466.8999999999999,910.82556
1035.5,817.7601
657.4,830.6007
958.2,811.21545
748.8000000000003,833.6287
820.6999999999998,829.9257
772.1000000000001,828.52234
807.0000000000002,817.6088
826.9,817.9767
941.1000000000001,821.556
445.2,850.48505
867.3000000000003,790.2168
786.4000000000004,785.5302
771.3,790.98395
661.7,790.1484
625.2,770.7079
1047.4,740.5699
642.4000000000002,792.9103
725.6,784.04175
529.2,773.2607
572.4999999999999,726.38525
799.6000000000001,691.2736
549.1999999999998,701.68
820.6000000000001,680.57904
777.3000000000003,703.4704
389.6,729.0836
932.7000000000004,678.07794
486.80000000000007,708.9098
582.8,683.49115
693.0000000000001,659.6543
585.3000000000002,664.23724
1562.4,655.4147
1324.1,825.77374
1306.6999999999996,977.9981
1492.0999999999997,1086.4575
1302.2,1198.9385
1538.0,1258.004
1194.3,1329.4127
1256.1,1330.7546
1717.8000000000006,1322.6816
1963.9,1402.9824
1542.9,1541.9022
1394.3,1573.6398
1137.6,1549.4827
1940.9,1464.844
1601.2000000000003,1536.3265
1678.7,1569.7795
2103.0000000000005,1599.7513
1215.4,1711.6548
1583.2999999999995,1642.8015
1328.5,1612.036
1848.8,1544.6722
1860.0999999999997,1589.7329
1582.9,1656.6298
1927.0999999999997,1663.243
1535.0,1712.3049
1381.3,1690.0778
1649.8,1623.1952
1241.8000000000004,1606.5657
1212.1,1536.8575
1271.1999999999996,1454.8975
1334.2,1401.0397
1369.7,1370.4595
1595.8000000000009,1360.8313
1339.1,1405.7565
1137.1,1401.026
1912.3,1350.6924
1533.5,1449.2539
1529.1999999999994,1489.5369
1142.7,1511.986
1223.8,1448.3428
1061.6,1390.1112
1711.4999999999998,1312.6083
1366.5,1371.0243
1198.8,1384.8772
1647.9,1355.6246
1526.7,1408.9714
1360.0,1440.4999
1535.5,1434.9685
1412.2,1453.5974
1584.1,1454.8282
1174.4999999999998,1482.7732
1477.8000000000006,1434.2023
1565.9,1426.8319
1862.8,1455.0459
1667.0,1546.312
1942.9,1591.1847
1780.7,1673.3977
1499.0000000000002,1716.9078
1742.9000000000003,1684.0902
1540.1,1689.4524
1948.2,1660.317
1647.6000000000001,1715.1326
1801.9000000000003,1714.7087
1769.5000000000002,1732.4156
1305.7,1741.1155
1465.9,1657.5701
1556.1,1596.0477
1478.5,1571.9983
1635.8000000000009,1549.649
1293.4,1559.4951
1803.6,1511.372
1077.9,1553.0043
1239.5999999999997,1471.4309
1161.6,1403.6561
1580.1999999999996,1337.7573
986.3000000000001,1371.4513
1416.3,1306.2966
2031.4000000000003,1310.3274
1072.3000000000004,1453.9657
1333.4,1415.6013
1356.2999999999995,1393.363
1372.1,1376.3218
1525.1999999999994,1377.3484
1339.1,1408.269
1653.5999999999997,1406.2776
1514.4,1452.72
987.1999999999999,1483.4199
1602.4,1394.4935
1263.6,1406.1307
1564.999999999999,1388.6794
1020.7,1419.5231
1108.1,1351.7987
1593.9999999999998,1288.3462
1441.8,1330.3458
1616.1,1365.8833
1401.4,1422.7158
803.4999999999999,1434.4167
1198.6,1321.7242
1185.6,1264.8955
1712.7999999999997,1237.6252
1544.4,1321.6227
1574.7000000000005,1393.8873
1734.4,1451.4652
1219.6,1519.9572
1348.1999999999996,1479.9902
1178.9,1443.0669
1924.3999999999999,1383.9282
1363.5999999999997,1482.2247
847.5999999999999,1485.4651
1424.0,1366.114
1564.6,1342.7242
1223.9,1380.6768
1735.3000000000002,1360.4882
1287.5,1427.0449
1247.6,1421.6808
1308.6,1387.7557
1475.8,1366.8489
390.20000000000016,1377.1312
419.70000000000016,1194.5327
428.9,1004.4827
527.5,839.88513
322.8,732.0907
593.7,627.524
443.90000000000003,584.58234
689.0,548.4317
769.4,563.4503
605.1999999999998,605.9246
509.7,616.40204
529.2,609.71497
508.50000000000006,597.0623
664.7,581.49023
422.40000000000003,595.8327
629.1999999999998,575.09656
986.8,580.86
234.60000000000002,664.2058
553.8,612.74274
368.8,587.1992
446.3999999999999,543.7866
552.7,516.84937
581.4999999999999,519.18365
654.8,536.02966
557.1000000000001,565.80225
616.0,579.43384
502.4,592.61536
388.20000000000016,579.41974
306.6,549.41785
500.6,497.46753
519.0,487.40106
439.9,494.57434
856.9,490.1874
501.3,559.94305
568.4000000000002,574.13165
511.1,581.10284
481.59999999999997,573.30365
278.90000000000003,558.5097
310.2999999999999,507.8644
395.69999999999993,461.1022
363.9,437.43182
804.4,420.49362
407.9,490.5289
484.3000000000001,497.69962
654.7,502.31604
437.7000000000001,534.7759
464.6,531.3103
591.9999999999999,521.7016
485.3,537.94806
551.2,538.6433
338.2,545.3917
556.5,514.59705
561.8,512.27313
536.9,527.6593
694.0,538.08813
653.7,572.442
617.2000000000003,604.0028
672.9999999999999,620.4426
485.00000000000006,638.2618
722.9000000000003,620.36206
627.8,637.42566
511.0,647.8358
521.7,628.8127
711.0,607.142
381.9,624.2437
707.9000000000003,587.65344
839.8999999999999,601.91565
388.3,655.08545
477.20000000000016,625.3402
538.1999999999998,593.6233
636.7999999999997,575.42926
440.8,585.44507
527.1,567.0291
384.9,557.85913
622.0,525.31
726.6999999999997,539.37366
740.0999999999997,580.235
651.3000000000002,624.34296
341.5,650.115
513.3,604.744
493.3,577.06726
506.6,556.26074
744.4999999999999,546.452
479.2,583.9762
572.4,582.4846
451.00000000000006,582.2171
318.6,560.32465
845.1,511.51614
416.5,561.2795
703.2000000000003,557.671
393.8,586.239
429.50000000000006,564.23914
523.7,536.20386
564.3000000000002,526.5664
819.1999999999997,536.353
644.6999999999998,595.3141
668.5999999999998,628.2951
685.3,651.8157
344.49999999999994,664.85394
384.3999999999999,616.5818
485.4,560.1058
357.3,535.3495
597.4000000000002,499.8656
487.20000000000016,510.28705
519.3999999999999,513.4465
330.99999999999994,516.3043
446.6000000000001,487.11014
710.3000000000003,472.78946
395.3,514.84406
640.4,513.0909
512.1,539.95654
391.3,547.0558
461.3,525.94226
305.5,509.3651
435.5,471.47565
398.70000000000016,456.29697
421.7,447.07678
523.3,443.10263
397.9,457.7542
570.9,457.54416
451.50000000000006,479.62875
434.1,485.90237
677.5,483.103
588.9999999999999,521.5922
740.5,552.36676
845.6999999999999,600.47906
616.4,666.1547
505.8,681.7305
536.4000000000002,657.24347
561.1,632.8622
794.4000000000003,615.4315
421.6,649.0534
588.4,622.85645
1126.7,610.3004
339.6,707.72845
549.8,671.9405
383.1,639.3438
370.30000000000007,586.9745
513.6,535.67883
737.8000000000003,519.66895
590.9,559.31573
629.6999999999998,579.4011
607.4,601.4103
481.09999999999997,612.20996
437.3,588.9254
423.00000000000006,562.605
557.4,531.4861
588.6999999999998,532.3574
490.3,548.5273
860.4999999999998,546.46
429.2,605.6079
598.0000000000001,596.1095
626.4000000000002,596.13495
571.1,605.5704
430.8,607.27905
403.80000000000007,580.1297
532.3000000000002,543.9013
506.4,533.7152
871.4999999999999,529.406
422.40000000000003,596.4456
626.7000000000003,585.7271
805.3000000000003,596.13715
478.0,641.2472
600.9,628.5299
620.3,623.27496
585.0,626.79047
991.9999999999999,625.5172
499.5,697.3863
566.0,687.69867
611.5999999999998,662.1642
633.1999999999998,652.27124
974.1,648.7763
750.5000000000001,710.6328
710.5,743.8934
827.9999999999998,751.1553
699.6999999999997,771.7443
607.0,769.2488
690.1,738.14655
769.4,727.1618
476.1,736.33405
708.9,695.1242
423.2999999999999,689.0345
638.0999999999998,638.58777
680.3,627.108
536.2,637.4816
494.8,624.18225
650.6,599.9661
748.1000000000001,606.1078
471.10000000000014,637.63385
743.0999999999997,619.10425
356.3,642.1401
705.8,598.7119
794.6,610.9893
712.7,652.0872
720.7,679.5089
463.90000000000015,700.5833
661.7000000000003,667.8756
503.8,659.3706
571.4,630.8645
751.0000000000003,617.21967
710.4000000000003,639.8753
753.0000000000001,667.8603
612.0000000000001,694.0743
409.50000000000006,689.23737
1222.6,639.44025
480.4,736.306
754.7,725.0039
475.80000000000007,729.3627
478.1,689.3022
582.9,641.7846
580.9,618.68964
869.1999999999997,608.54706
589.6,657.0647
690.0999999999997,664.5324
588.6,677.5374
364.6,661.1929
405.3,609.51984
441.00000000000006,557.12555
274.7,525.47284
424.79999999999995,474.27087
351.79999999999984,451.99216
552.0,430.49365
647.7,446.0651
594.8000000000002,493.18658
717.1999999999997,529.01544
361.1,578.6249
451.50000000000006,559.6981
705.1,537.531
493.5,565.83734
586.6000000000001,568.19403
382.9,576.07513
510.79999999999995,548.5572
444.1,535.62335
497.49999999999994,517.7417
1345.0,512.1992
951.6000000000001,668.3782
993.4,777.2568
987.5,854.5467
930.2,904.54297
1317.4000000000003,929.98517
875.2000000000003,1015.54535
987.5,1020.88245
1077.1,1021.2761
1406.9,1038.9269
1333.9,1120.8933
1207.6,1182.2294
1119.2999999999995,1209.3999
1735.9,1202.6868
1236.8000000000004,1307.8416
1172.1,1326.4625
1703.5,1301.6094
984.8,1379.5847
1213.3,1327.0035
1084.8,1294.1555
1311.4,1244.5969
1718.5999999999997,1246.0253
1621.0,1341.6017
1660.6,1425.336
1509.4,1489.8909
1449.8,1514.5392
1434.6999999999994,1511.1313
1308.8000000000004,1492.1621
1424.6999999999994,1458.4155
1305.4,1444.9012
1266.4,1418.4341
1418.6,1383.3463
1240.4,1378.7186
982.0,1351.0521
1028.0,1272.0242
1157.9,1204.8778
1464.9,1178.5464
927.4,1227.7828
877.6,1186.0007
1088.6,1115.929
895.5000000000001,1093.0211
1328.1999999999996,1050.9884
1223.1,1092.1896
1128.7000000000005,1131.7592
1647.0,1146.9504
1539.0,1250.9552
1313.4,1337.0421
1758.7000000000007,1354.4603
1311.1,1444.484
1684.5,1446.325
1238.4999999999998,1496.0908
1263.6,1463.7986
1425.6,1416.6921
1717.5,1409.0272
1919.2,1471.2291
1541.5999999999997,1573.5063
1822.6,1593.8767
1572.2999999999997,1647.4382
1640.4,1642.596
1115.3000000000004,1644.7273
1515.6,1539.2338
1393.6,1512.2108
1354.6,1484.299
1353.9999999999998,1452.8793
1220.3,1423.9092
1371.0,1374.0569
1558.6,1362.4581
1168.1999999999996,1395.0812
1127.7000000000005,1360.8558
1082.6999999999996,1306.1907
1274.9,1253.7208
842.3000000000003,1242.33
955.1999999999996,1164.4233
776.3,1104.4901
1054.0,1026.6741
1179.5,1012.40607
1245.0,1040.8802
1371.2,1087.1499
1021.0,1158.7897
1154.9,1154.7482
1147.2000000000005,1156.4437
1423.0,1155.6758
1189.6,1213.3491
968.2999999999998,1227.9773
1194.0,1188.0273
1322.6,1180.154
1035.4999999999998,1207.3871
1881.0999999999997,1183.7006
1177.2000000000005,1313.3887
1462.7999999999995,1326.5934
1104.8000000000004,1358.9608
1383.1,1320.9027
1128.3,1322.5188
1410.3,1288.8275
1493.7,1308.4431
1384.4,1351.5253
1454.5000000000002,1370.774
1381.5000000000002,1397.2716
1144.9000000000003,1395.6302
1068.1,1352.1567
991.7999999999996,1285.3192
990.5,1215.5007
1034.4,1153.4323
878.3000000000001,1117.6952
1248.5,1062.1139
1218.4,1082.1387
1034.4,1115.6696
1114.3000000000004,1109.7175
956.5000000000001,1109.9935
1259.4,1084.0758
1108.2,1113.4747
951.6999999999999,1124.547
1211.9999999999998,1098.0974
1008.9,1115.3927
1210.5,1104.8828
921.5,1122.3472
1182.2,1091.0045
980.0,1103.55
760.4,1085.8225
1286.7,1023.3235
982.1,1055.862
1157.6,1054.5603
1193.1,1078.2303
1069.6,1107.6991
1227.4,1112.8151
1339.9,1137.1947
1109.6,1188.1603
1280.1,1188.1714
936.7,1210.3313
1000.2,1169.9673
1692.1999999999994,1125.6036
963.8,1227.6924
1034.3000000000004,1206.7386
1386.1,1170.1665
916.4999999999999,1205.2012
1189.2,1160.9065
889.9000000000003,1154.8795
1057.6999999999996,1106.4199
890.8000000000002,1084.4092
1264.3,1046.856
1181.9999999999998,1080.9962
1013.2999999999998,1105.9939
1123.4999999999998,1102.1456
972.9999999999999,1107.8838
1291.1,1082.9093
1102.6999999999996,1121.6732
1168.0000000000002,1129.882
954.8999999999999,1144.958
1039.4,1115.0936
1187.7,1097.0968
803.0999999999997,1109.4478
1085.4,1057.2169
1140.9,1051.7183
939.8,1069.3795
1061.8,1054.002
1003.3000000000003,1051.0564
878.4000000000003,1044.5663
871.6999999999997,1012.9466
1239.9,981.46387
1167.6999999999996,1024.168
1050.9,1065.311
856.3000000000001,1080.4418
922.3000000000001,1043.2974
913.9,1011.5282
1183.1,988.32074
947.0000000000001,1021.0155
1523.0999999999997,1019.8946
962.7999999999996,1120.6967
1069.5,1122.8347
1229.6999999999996,1113.1406
1307.3000000000004,1135.1007
1156.5000000000002,1177.858
1520.7,1190.8235
1520.3,1261.9785
1350.4,1335.7114
1550.2,1359.5725
766.4000000000003,1408.2269
1137.9,1294.7197
930.3,1240.2782
909.1,1168.7953
946.2,1101.1581
912.5000000000001,1054.2001
1378.9,1017.4876
1091.4,1074.8184
1065.5,1094.4663
1095.5999999999997,1096.1718
656.9,1095.1257
764.5,1019.7089
1145.6999999999996,950.16907
1100.5,971.65643
802.5000000000001,1006.70215
1180.4999999999998,981.48676
1023.4,1015.80316
955.1,1025.6768
1061.6,1018.7347
1077.4,1027.5297
1017.6999999999999,1041.846
1135.5,1048.677
1202.1,1071.4598
1485.1999999999994,1103.5498
1157.3000000000004,1188.9724
1167.2,1212.3772
1521.1,1210.6401
1216.0,1274.1547
1671.0,1284.2078
1216.0,1365.1447
1573.8,1360.6405
1449.0,1405.1515
1478.0,1427.7605
1243.7000000000005,1445.9009
1732.4,1410.7435
1619.6,1468.8822
1620.4999999999998,1516.3046
1295.9,1548.2566
1325.8000000000004,1510.8092
890.5999999999999,1462.8535
984.6,1343.964
952.6999999999999,1241.804
903.4,1160.1182
1311.1,1089.3788
944.8,1115.5449
1692.5999999999995,1087.4169
1519.9,1196.3522
1023.5999999999999,1288.4789
1224.5000000000002,1264.9143
1104.3893223234738,1251.7507
997.8000000000004,1225.67
887.5999999999998,1178.0941
1034.7,1113.5795
859.2999999999998,1085.0366
1093.5,1034.0371
1572.9,1036.5148
902.9,1136.1727
1279.1,1120.0486
158.8,1151.2804
195.5,973.1488
307.2000000000001,778.78455
167.89999999999998,635.9911
114.40000000000002,510.26044
269.6,399.8632
353.3,344.2777
582.0,327.88678
426.20000000000005,364.1136
293.4,391.87527
138.9,378.72403
279.79999999999995,341.0568
248.1,321.75983
302.3,305.9505
147.3,305.8814
421.7,282.81818
768.8,303.60986
62.2,399.61542
305.0,370.73865
248.6,352.02853
218.0,332.15207
244.89999999999998,310.88116
273.3999999999999,295.49847
297.0,291.17294
169.60000000000005,294.7053
440.2,278.99402
332.49999999999994,304.60828
272.1,317.87503
303.2999999999999,322.64395
230.0,323.0331
395.3,310.82306
265.1,326.7009
376.20000000000016,325.259
322.4,337.90894
256.7,343.3622
265.40000000000003,334.8286
292.4000000000001,321.11676
183.5,315.8945
137.4,294.8185
292.4,263.03928
224.59999999999997,262.5205
338.9000000000001,258.33838
295.5,276.19504
525.0000000000001,288.50125
363.9,339.45132
223.0,365.28317
253.2,351.43088
233.5,332.5427
224.7,313.76328
278.29999999999995,296.8399
179.90000000000003,291.3257
267.20000000000005,274.37073
304.30000000000007,270.44696
250.5,279.63806
391.3,278.75772
374.1,303.01007
267.29999999999995,329.12042
264.1,330.28168
335.4000000000001,322.7331
217.8,326.9813
400.30000000000007,312.58368
262.40000000000003,328.92117
174.5,326.3512
337.4000000000001,301.5606
215.2,304.31808
252.90000000000006,292.14972
340.3,284.44696
141.99999999999997,296.78473
118.9,277.10626
355.7,244.83461
251.7,259.01053
185.9,265.15662
454.80000000000007,257.31638
164.29999999999998,295.27396
553.9000000000002,287.1198
425.1000000000001,337.34732
389.20000000000016,374.3358
379.5999999999999,392.04343
308.4,401.35254
238.3,392.76874
248.49999999999997,364.51675
311.7999999999999,339.35068
469.30000000000007,331.64926
203.29999999999998,356.52145
197.29999999999998,343.72266
204.2,313.09628
143.0,287.26297
280.4,256.42023
248.2,254.00677
445.0,256.69022
179.09999999999997,296.31116
425.8,292.4082
293.5,318.13956
415.4,324.40186
367.8,348.6053
307.7999999999999,364.75482
345.20000000000016,364.11868
279.6,365.74182
204.3,354.29657
235.4,327.96838
285.3,304.76752
92.2,300.04538
368.1,263.12546
196.79999999999995,274.3065
260.6,267.12277
361.3,266.9211
310.7000000000001,288.07077
324.1,302.61398
160.49999999999997,315.37213
473.3,296.15628
418.70000000000016,325.78656
327.2999999999999,356.81787
389.5,367.74298
302.4,377.26178
458.5000000000001,372.4476
347.0,390.6476
408.20000000000016,392.30588
412.6,400.16913
578.1999999999998,409.28964
686.0999999999998,449.48026
694.5,508.22318
279.90000000000003,565.6989
647.3,536.06116
551.6999999999998,550.70795
870.1000000000003,561.6028
781.8,625.9576
685.3,681.1156
420.3,703.3664
655.3,662.4512
498.2,651.5087
676.4999999999999,623.05145
401.6,627.55585
845.1999999999997,595.56744
1350.5,633.6548
273.6,785.85394
786.8999999999997,736.96936
596.4999999999999,733.724
547.7,711.5353
669.9000000000002,680.93243
690.0,672.361
924.4,679.0595
483.7,730.2024
832.3000000000004,707.0006
725.9999999999999,723.5263
608.3,726.4628
575.8000000000002,716.81714
661.1999999999998,688.16284
774.3999999999999,679.6432
543.8,699.835
937.9,680.5049
808.8,726.1734
684.8000000000002,757.0875
542.2,760.00696
670.3999999999999,721.3133
503.09999999999997,703.9747
400.70000000000016,666.46545
652.9999999999999,610.3467
505.70000000000016,604.2274
939.3,587.1145
716.6,652.8966
906.9000000000001,685.5324
861.8000000000003,740.00757
887.6000000000001,783.50946
714.9,821.2891
663.4999999999999,815.83746
509.2,791.44037
739.9000000000003,737.82715
362.9,725.03577
712.6,660.32404
585.8,650.163
666.0,640.4141
844.6000000000001,643.6217
928.9000000000001,684.9893
662.3000000000002,745.75867
742.7,752.77356
786.3,756.7199
591.6,769.09717
884.3000000000003,742.1854
604.1,768.3595
577.5999999999998,748.09045
646.2000000000003,715.29474
423.8999999999999,696.1823
473.3,642.08527
760.1,595.8434
519.5,617.20166
634.1000000000001,609.0727
718.4,613.5839
784.4000000000004,639.5182
454.30000000000007,675.3534
948.2,650.5679
611.9000000000002,702.2845
897.9,705.1318
815.4000000000003,748.1559
887.5,778.8837
727.2,810.52673
515.2,810.5479
547.3999999999999,759.0626
615.3000000000002,707.3327
660.3,677.6439
795.2999999999998,672.6801
563.4,694.17993
588.1,682.5993
590.0000000000001,662.2728
435.9,645.8418
640.1,603.9136
510.5,601.4442
780.0999999999997,589.7408
578.7,625.5057
723.5,631.75275
595.1999999999998,653.8461
839.1999999999997,651.8824
754.1999999999997,691.3802
715.6,719.4379
573.8,731.3669
475.7,711.536
408.50000000000006,664.5617
440.1,608.1163
551.3000000000002,561.3244
285.3,550.24475
626.6,500.85028
606.2,512.47363
567.8,534.94037
748.5,551.08704
575.6,595.5371
644.5,610.13074
414.20000000000005,625.55835
689.4999999999999,596.4044
802.0,608.8632
693.6,652.68726
835.9999999999999,681.26935
683.3000000000002,721.02545
650.6999999999998,730.32227
860.6,722.6951
600.4,748.5997
718.1999999999997,734.3414
911.7999999999998,730.60645
949.5,770.36896
774.3,819.0312
696.6,828.0041
1010.2,810.4266
650.4999999999999,845.2442
832.5999999999997,824.2492
830.2999999999996,824.03467
959.4000000000001,827.5445
676.3,859.7185
807.1999999999998,838.5652
790.5,828.2508
836.4000000000003,820.71344
772.7,826.1291
1219.1,822.49567
1309.3000000000004,897.3131
509.50000000000006,1004.5115
1232.9,944.34827
714.8000000000003,984.8282
808.4999999999999,947.94995
918.1,916.8663
1071.1,911.5116
1031.1,944.70483
693.4000000000003,974.72833
913.7999999999998,934.878
872.8000000000003,918.3959
895.6999999999997,905.411
728.6,909.47107
888.1999999999997,874.5372
1131.7,873.6755
988.2999999999997,925.98285
1211.6,956.04407
1164.9,1014.9678
871.2,1063.2423
901.0999999999999,1046.6342
1053.5,1016.5726
1001.0,1018.9669
802.5999999999998,1020.0594
1064.9,984.8923
739.4,993.07416
1201.6999999999996,948.7429
962.8,987.65204
1347.6999999999996,995.02924
1047.3,1066.6934
1250.7,1088.5187
1064.7,1129.2943
1247.6999999999996,1130.3896
966.0999999999999,1156.6268
904.4,1132.9365
649.6999999999998,1084.4738
829.3,994.90045
793.7,937.6289
1100.5000000000002,898.64056
1149.2,924.7816
1065.8,979.58417
833.0,1012.291
1099.7,990.7992
1181.5,1005.5009
882.5,1047.734
1433.5,1032.1953
905.9000000000001,1111.0901
905.3,1097.6027
879.9000000000003,1061.8356
594.6,1018.2185
680.0,927.7533
945.6,857.6775
861.3000000000003,858.85394
1116.7999999999995,861.189
1113.1,911.64594
1135.6,969.7321
770.2,1015.41235
1406.9000000000003,987.4803
876.5999999999997,1062.6643
1064.6999999999996,1052.3893
1027.6,1058.6494
1002.8,1059.3772
1003.2000000000002,1051.2288
781.8,1044.3508
873.9999999999999,993.93604
890.1999999999997,959.08057
934.0999999999995,938.154
1071.8,937.6746
859.5,960.5695
874.7,954.3274
937.1,938.933
784.0,936.89716
951.1,910.37964
758.4,913.0097
1143.9999999999998,889.9586
745.4,934.41895
754.3000000000003,915.3032
1031.7999999999995,882.1141
1179.6,902.15784
864.6000000000001,965.5923
1085.5,968.38324
1058.4,994.1687
926.9000000000001,1018.7771
1052.7,1010.7988
635.1043738049715,1021.83844
787.0,952.1719
684.3,906.9977
946.2999999999998,856.4972
848.0,859.9624
752.3,860.0635
1169.1999999999996,844.8951
806.5000000000001,902.7094
791.1000000000001,904.0176
876.9000000000003,886.4677
776.2,880.965
1063.9,866.50507
1035.1999999999996,902.7991
1396.2000000000005,943.97614
864.8000000000001,1044.2719
1042.2,1042.8483
1097.9999999999998,1047.018
768.8999999999999,1057.8236
1332.7000000000005,1011.93024
984.3000000000001,1064.4657
1178.1,1067.9248
1144.3000000000004,1095.1964
886.1999999999997,1113.9292
1369.6999999999996,1078.9159
1009.6,1123.7494
1430.5,1121.0751
1122.0,1182.2148
1222.2,1190.0619
1197.1,1204.9008
1150.5,1206.3094
936.2000000000005,1201.1322
1250.0000000000002,1150.5042
1382.4,1158.2631
1480.2000000000005,1209.3046
1639.3,1275.0763
930.5,1369.0886
1747.2999999999995,1308.0094
899.5999999999997,1381.3877
1132.0,1309.0055
1237.9,1258.1581
1443.8000000000006,1243.3463
1315.4,1283.5684
1354.4,1301.7712
1727.0000000000005,1317.8425
1235.9,1402.2992
1107.0,1390.7657
1247.5000000000002,1340.1447
1203.9,1303.9573
1342.2,1282.9574
1151.1,1291.0065
1368.4000000000003,1268.2557
1473.1999999999994,1281.7208
1279.9000000000003,1324.9528
1504.1999999999994,1329.1885
1398.1,1361.8231
1373.6999999999996,1381.7286
1347.3,1389.1669
1192.8000000000004,1384.6504
828.1,1348.9982
1508.3,1240.3586
1382.4999999999998,1266.1799
1427.1,1296.4844
1286.2,1330.6573
1494.4999999999998,1334.1122
1419.6,1365.8251
1430.4999999999998,1386.2239
1235.4,1401.7074
1177.8999999999996,1375.0703
1175.4,1333.1012
1155.4,1298.0854
1007.0,1258.9094
1076.4999999999998,1201.8975
1420.9,1163.1128
1515.9,1204.7341
1000.7999999999998,1276.2954
1171.4999999999998,1243.8029
1302.2,1221.7457
1252.0,1233.9825
1598.7000000000005,1243.5609
1068.4,1317.7817
1120.2,1292.1945
1187.3000000000004,1256.5903
697.9000000000003,1236.4467
849.3,1127.5092
1407.8,1043.8313
973.6999999999999,1095.672
1241.9,1089.1401
1342.2999999999995,1117.6378
1518.8000000000006,1170.9158
1038.2,1250.9053
1252.4,1236.7408
971.2,1238.2592
1434.3,1189.1825
1055.7,1230.6407
1372.2,1212.4889
1392.4999999999998,1237.0942
809.7,1279.7616
1369.1,1202.0111
1036.1,1213.7095
1297.2,1182.2133
1275.5,1201.2441
1110.7,1221.9694
1115.3000000000004,1211.4274
1029.2,1188.8475
1116.1,1156.891
1069.5000000000002,1139.9658
921.0,1122.7104
1379.9,1086.8419
1016.8000000000001,1131.5895
1051.1,1126.9971
1118.8,1111.5553
1533.8,1110.2485
1032.3000000000004,1194.9768
986.7,1189.7157
1357.0,1152.9854
1013.4,1184.218
1443.9,1163.3738
874.2999999999996,1216.5107
1170.1,1164.5237
949.9999999999999,1156.193
1438.0,1117.5283
955.3,1170.8724
1366.4,1142.6478
943.3000000000001,1183.3652
653.7,1152.4115
1003.2000000000002,1048.3981
944.0000000000001,1014.7926
960.6,990.4673
1275.1999999999996,984.7039
1053.2,1039.4435
1521.9,1062.3965
925.0000000000001,1155.3873
939.2000000000005,1142.5449
1340.0,1098.92
840.1,1138.1692
554.3,1099.1835
863.9999999999999,986.78754
887.6999999999996,934.8331
492.59999999999997,914.5519
811.5,829.61127
890.5000000000001,804.32214
996.8999999999999,810.50055
1027.5,853.5825
977.8000000000004,902.1489
974.6000000000001,929.0403
403.5,951.1484
1118.6,861.23413
1162.5999999999997,884.6376
1107.5000000000002,948.10284
567.3,1004.9585
952.8999999999999,941.05963
1524.9,927.43365
392.70000000000005,1040.1703
1067.4,952.5548
708.8000000000003,951.4952
1172.7,908.6054
878.6,955.4676
553.1999999999998,953.70294
909.6000000000001,879.27515
593.0000000000001,865.0199
1274.4,818.0621
1422.1,891.3968
821.0,1011.41425
676.3000000000002,1021.2765
894.5999999999997,957.6552
1104.5,933.2139
906.6,958.2684
1137.0,960.98914
979.5000000000001,1002.60205
757.0,1012.23615
609.2,973.69586
1203.0,891.7715
814.6999999999997,925.9195
605.6,922.10364
870.0,866.92706
961.7,853.4093
1186.6,871.14624
912.7999999999998,940.6345
1340.4,956.3867
1276.8,1037.5874
1147.6,1111.9822
783.3,1145.777
473.8,1084.981
800.4,958.1445
1129.3,897.8688
478.3999999999999,927.17523
776.3999999999999,854.8534
1055.4,819.0487
1247.9,857.8162
975.5,942.2191
1366.7000000000005,974.2206
647.8000000000002,1060.4686
1123.3000000000004,1012.1088
1560.6000000000006,1026.6661
649.6,1136.344
945.0000000000001,1074.9707
773.0,1042.1646
997.6999999999999,985.111
892.7,972.6651
656.8,954.87836
696.4999999999999,898.08356
938.6,842.14557
667.9,852.22266
788.9000000000003,820.63525
1353.9,802.0596
769.1999999999997,910.18
503.69999999999993,916.9305
1159.6999999999996,845.6113
